,년월,연도,월,시도,사용량,주택가격변동률
1502,2014_8,2014,8,대전광역시,798517,0.03
1503,2014_8,2014,8,부산광역시,1739645,0.39
1504,2014_8,2014,8,서울특별시,4260833,0.35
1505,2014_8,2014,8,세종특별자치시,196299,0.66
1506,2014_8,2014,8,울산광역시,2553748,-0.06
1507,2014_8,2014,8,인천광역시,1911112,0.08
1508,2014_8,2014,8,전라남도,2592766,0.34
1509,2014_8,2014,8,전라북도,1767724,0.24
1510,2014_8,2014,8,제주특별자치도,364066,-0.01
1511,2014_8,2014,8,충청남도,3891818,-0.06
1512,2014_8,2014,8,충청북도,1815753,-0.01
1513,2015_8,2015,8,강원도,1286166,0.19
1514,2015_8,2015,8,경기도,9262319,0.18
1515,2015_8,2015,8,경상남도,2763484,-0.08
1516,2015_8,2015,8,경상북도,3680745,-0.04
1517,2015_8,2015,8,광주광역시,754560,0.07
1518,2015_8,2015,8,대구광역시,1334385,0.0
1519,2015_8,2015,8,대전광역시,851386,0.04
1520,2015_8,2015,8,부산광역시,1802549,0.38
1521,2015_8,2015,8,서울특별시,4471860,0.66
1522,2015_8,2015,8,세종특별자치시,218478,1.67
1523,2015_8,2015,8,울산광역시,2609390,-0.11
1524,2015_8,2015,8,인천광역시,2060394,0.11
1525,2015_8,2015,8,전라남도,2747295,0.21
1526,2015_8,2015,8,전라북도,1805578,0.16
1527,2015_8,2015,8,제주특별자치도,398539,-0.02
1528,2015_8,2015,8,충청남도,3976573,-0.05
1529,2015_8,2015,8,충청북도,1905285,-0.02
1530,2016_8,2016,8,강원도,1331494,0.2
1531,2016_8,2016,8,경기도,9808502,0.24
1532,2016_8,2016,8,경상남도,2912513,-0.16
1533,2016_8,2016,8,경상북도,3810108,-0.04
1534,2016_8,2016,8,광주광역시,813713,0.18
1535,2016_8,2016,8,대구광역시,1423080,0.08
1536,2016_8,2016,8,대전광역시,907682,0.08
1537,2016_8,2016,8,부산광역시,1901685,0.29
1538,2016_8,2016,8,서울특별시,4852558,0.41
1539,2016_8,2016,8,세종특별자치시,243882,0.69
1540,2016_8,2016,8,울산광역시,2746691,-0.05
1541,2016_8,2016,8,인천광역시,2159497,0.14
1542,2016_8,2016,8,전라남도,2856132,0.21
1543,2016_8,2016,8,전라북도,1951491,0.17
1544,2016_8,2016,8,제주특별자치도,454259,0.19
1545,2016_8,2016,8,충청남도,4182948,0.0
1546,2016_8,2016,8,충청북도,2055605,-0.05
1547,2017_8,2017,8,강원도,1309951,0.27
1548,2017_8,2017,8,경기도,10298534,0.34
1549,2017_8,2017,8,경상남도,2960983,-0.17
1550,2017_8,2017,8,경상북도,3872112,-0.04
1551,2017_8,2017,8,광주광역시,833272,0.21
1552,2017_8,2017,8,대구광역시,1413997,0.46
1553,2017_8,2017,8,대전광역시,895488,0.23
1554,2017_8,2017,8,부산광역시,1979171,0.23
1555,2017_8,2017,8,서울특별시,4733095,0.45
1556,2017_8,2017,8,세종특별자치시,255802,0.54
1557,2017_8,2017,8,울산광역시,2782576,-0.13
1558,2017_8,2017,8,인천광역시,2225964,0.35
1559,2017_8,2017,8,전라남도,2925331,0.3
1560,2017_8,2017,8,전라북도,1963678,0.25
1561,2017_8,2017,8,제주특별자치도,490005,0.32
1562,2017_8,2017,8,충청남도,4316874,-0.05
1563,2017_8,2017,8,충청북도,2096900,-0.08
1564,2018_8,2018,8,강원도,1421772,0.33
1565,2018_8,2018,8,경기도,11686973,0.18
1566,2018_8,2018,8,경상남도,3145720,-0.19
1567,2018_8,2018,8,경상북도,3996474,-0.01
1568,2018_8,2018,8,광주광역시,893915,0.2
1569,2018_8,2018,8,대구광역시,1565102,0.32
1570,2018_8,2018,8,대전광역시,979932,0.19
1571,2018_8,2018,8,부산광역시,2095583,0.1
1572,2018_8,2018,8,서울특별시,5394746,0.07
1573,2018_8,2018,8,세종특별자치시,285846,0.17
1574,2018_8,2018,8,울산광역시,3081875,-0.02
1575,2018_8,2018,8,인천광역시,2408422,0.29
1576,2018_8,2018,8,전라남도,3082888,0.19
1577,2018_8,2018,8,전라북도,1995297,0.25
1578,2018_8,2018,8,제주특별자치도,520069,0.31
1579,2018_8,2018,8,충청남도,4626019,0.02
1580,2018_8,2018,8,충청북도,2351465,-0.06
1581,2019_8,2019,8,강원도,1359412,0.3
1582,2019_8,2019,8,경기도,11713268,0.17
1583,2019_8,2019,8,경상남도,2968281,-0.25
1584,2019_8,2019,8,경상북도,3852790,-0.11
1585,2019_8,2019,8,광주광역시,821995,0.24
1586,2019_8,2019,8,대구광역시,1433600,0.29
1587,2019_8,2019,8,대전광역시,898970,0.19
1588,2019_8,2019,8,부산광역시,1966047,0.05
1589,2019_8,2019,8,서울특별시,4897882,0.23
1590,2019_8,2019,8,세종특별자치시,289289,0.1
1591,2019_8,2019,8,울산광역시,3054786,-0.08
1592,2019_8,2019,8,인천광역시,2226318,0.2
1593,2019_8,2019,8,전라남도,2785148,0.24
1594,2019_8,2019,8,전라북도,1851288,0.27
1595,2019_8,2019,8,제주특별자치도,507465,0.21
1596,2019_8,2019,8,충청남도,4611353,0.06
1597,2019_8,2019,8,충청북도,2320540,0.01
1598,2020_8,2020,8,강원도,1263509,0.23
1599,2020_8,2020,8,경기도,10976452,0.18
1600,2020_8,2020,8,경상남도,2840866,-0.36
1601,2020_8,2020,8,경상북도,3470234,-0.13
1602,2020_8,2020,8,광주광역시,785930,0.08
1603,2020_8,2020,8,대구광역시,1318926,0.26
1604,2020_8,2020,8,대전광역시,851834,0.27
1605,2020_8,2020,8,부산광역시,1883786,0.03
1606,2020_8,2020,8,서울특별시,4438534,0.36
1607,2020_8,2020,8,세종특별자치시,294023,0.07
1608,2020_8,2020,8,울산광역시,2871555,-0.21
1609,2020_8,2020,8,인천광역시,2075731,0.18
1610,2020_8,2020,8,전라남도,2689690,0.21
1611,2020_8,2020,8,전라북도,1658484,0.22
1612,2020_8,2020,8,제주특별자치도,511679,0.21
1613,2020_8,2020,8,충청남도,4411688,-0.1
1614,2020_8,2020,8,충청북도,2256294,0.1
1615,2021_8,2021,8,강원도,1449135,0.0
1616,2021_8,2021,8,경기도,12196364,0.06
1617,2021_8,2021,8,경상남도,3128818,-0.19
1618,2021_8,2021,8,경상북도,3766708,-0.15
1619,2021_8,2021,8,광주광역시,876521,0.05
1620,2021_8,2021,8,대구광역시,1461379,0.21
1621,2021_8,2021,8,대전광역시,965782,0.1
1622,2021_8,2021,8,부산광역시,2037219,0.0
1623,2021_8,2021,8,서울특별시,5103868,0.59
1624,2021_8,2021,8,세종특별자치시,339002,0.06
1625,2021_8,2021,8,울산광역시,2911724,-0.2
1626,2021_8,2021,8,인천광역시,2387486,0.02
1627,2021_8,2021,8,전라남도,3073050,0.08
1628,2021_8,2021,8,전라북도,1923328,0.12
1629,2021_8,2021,8,제주특별자치도,544310,0.17
1630,2021_8,2021,8,충청남도,4257399,-0.05
1631,2021_8,2021,8,충청북도,2507863,-0.08
1632,2010_9,2010,9,강원도,1058865,-0.05
1633,2010_9,2010,9,경기도,7659696,0.08
1634,2010_9,2010,9,경상남도,2594082,-0.31
1635,2010_9,2010,9,경상북도,3394857,-0.18
1636,2010_9,2010,9,광주광역시,692544,0.15
1637,2010_9,2010,9,대구광역시,1267503,0.25
1638,2010_9,2010,9,대전광역시,770732,0.14
1639,2010_9,2010,9,부산광역시,1806226,-0.07
1640,2010_9,2010,9,서울특별시,4296100,0.86
1641,2010_9,2010,9,세종특별자치시,0,0.21
1642,2010_9,2010,9,울산광역시,2260645,-0.3
1643,2010_9,2010,9,인천광역시,1807585,0.01
1644,2010_9,2010,9,전라남도,2098805,0.17
1645,2010_9,2010,9,전라북도,1553451,0.02
1646,2010_9,2010,9,제주특별자치도,317709,0.09
1647,2010_9,2010,9,충청남도,3139467,-0.13
1648,2010_9,2010,9,충청북도,1524966,-0.17
1649,2011_9,2011,9,강원도,1180929,0.07
1650,2011_9,2011,9,경기도,7742435,0.19
1651,2011_9,2011,9,경상남도,2591648,-0.24
1652,2011_9,2011,9,경상북도,3495235,-0.08
1653,2011_9,2011,9,광주광역시,673056,0.16
1654,2011_9,2011,9,대구광역시,1211616,0.16
1655,2011_9,2011,9,대전광역시,749635,0.15
1656,2011_9,2011,9,부산광역시,1698380,-0.08
1657,2011_9,2011,9,서울특별시,4149017,0.94
1658,2011_9,2011,9,세종특별자치시,0,0.16
1659,2011_9,2011,9,울산광역시,2370648,-0.26
1660,2011_9,2011,9,인천광역시,1752984,0.08
1661,2011_9,2011,9,전라남도,2214157,0.2
1662,2011_9,2011,9,전라북도,1696404,0.0
1663,2011_9,2011,9,제주특별자치도,310488,0.17
1664,2011_9,2011,9,충청남도,3429691,-0.18
1665,2011_9,2011,9,충청북도,1593140,-0.2
1666,2012_9,2012,9,강원도,1137513,0.09
1667,2012_9,2012,9,경기도,7963834,0.17
1668,2012_9,2012,9,경상남도,2615171,-0.25
1669,2012_9,2012,9,경상북도,3791593,-0.09
1670,2012_9,2012,9,광주광역시,671096,0.23
1671,2012_9,2012,9,대구광역시,1227950,0.2
1672,2012_9,2012,9,대전광역시,748795,0.11
1673,2012_9,2012,9,부산광역시,1731297,-0.08
1674,2012_9,2012,9,서울특별시,4034771,0.55
1675,2012_9,2012,9,세종특별자치시,0,0.21
1676,2012_9,2012,9,울산광역시,2458083,-0.24
1677,2012_9,2012,9,인천광역시,1806302,0.07
1678,2012_9,2012,9,전라남도,2363465,0.14
1679,2012_9,2012,9,전라북도,1724665,-0.05
1680,2012_9,2012,9,제주특별자치도,314567,0.08
1681,2012_9,2012,9,충청남도,3577592,-0.19
1682,2012_9,2012,9,충청북도,1701672,-0.09
1683,2013_9,2013,9,강원도,1163211,-0.05
1684,2013_9,2013,9,경기도,8104391,0.13
1685,2013_9,2013,9,경상남도,2658966,-0.29
1686,2013_9,2013,9,경상북도,3685660,-0.14
1687,2013_9,2013,9,광주광역시,702556,0.21
1688,2013_9,2013,9,대구광역시,1255073,0.33
1689,2013_9,2013,9,대전광역시,757394,0.06
1690,2013_9,2013,9,부산광역시,1720611,-0.12
1691,2013_9,2013,9,서울특별시,4064276,0.31
1692,2013_9,2013,9,세종특별자치시,187499,0.32
1693,2013_9,2013,9,울산광역시,2594620,-0.41
1694,2013_9,2013,9,인천광역시,1816536,0.02
1695,2013_9,2013,9,전라남도,2641451,0.14
1696,2013_9,2013,9,전라북도,1702646,0.01
1697,2013_9,2013,9,제주특별자치도,351450,-0.02
1698,2013_9,2013,9,충청남도,3671812,-0.19
1699,2013_9,2013,9,충청북도,1702850,-0.18
1700,2014_9,2014,9,강원도,1179709,-0.15
1701,2014_9,2014,9,경기도,8075793,0.04
1702,2014_9,2014,9,경상남도,2569954,-0.49
1703,2014_9,2014,9,경상북도,3647642,-0.15
1704,2014_9,2014,9,광주광역시,668280,0.2
1705,2014_9,2014,9,대구광역시,1182542,0.26
1706,2014_9,2014,9,대전광역시,734372,-0.01
1707,2014_9,2014,9,부산광역시,1644324,-0.12
1708,2014_9,2014,9,서울특별시,3844677,0.21
1709,2014_9,2014,9,세종특별자치시,190143,0.17
1710,2014_9,2014,9,울산광역시,2453371,-0.69
1711,2014_9,2014,9,인천광역시,1812648,-0.03
1712,2014_9,2014,9,전라남도,2614315,0.09
1713,2014_9,2014,9,전라북도,1736555,-0.1
1714,2014_9,2014,9,제주특별자치도,341393,-0.04
1715,2014_9,2014,9,충청남도,3745396,-0.2
1716,2014_9,2014,9,충청북도,1720379,-0.22
1717,2015_9,2015,9,강원도,1245384,-0.28
1718,2015_9,2015,9,경기도,8605837,0.01
1719,2015_9,2015,9,경상남도,2652444,-0.46
1720,2015_9,2015,9,경상북도,3614368,-0.1
1721,2015_9,2015,9,광주광역시,696736,0.14
1722,2015_9,2015,9,대구광역시,1226328,0.16
1723,2015_9,2015,9,대전광역시,769249,-0.01
1724,2015_9,2015,9,부산광역시,1688758,-0.13
1725,2015_9,2015,9,서울특별시,4006650,0.23
1726,2015_9,2015,9,세종특별자치시,216121,0.2
1727,2015_9,2015,9,울산광역시,2531954,-0.56
1728,2015_9,2015,9,인천광역시,1882874,0.01
1729,2015_9,2015,9,전라남도,2762333,0.16
1730,2015_9,2015,9,전라북도,1804126,-0.07
1731,2015_9,2015,9,제주특별자치도,360964,0.08
1732,2015_9,2015,9,충청남도,3805968,-0.17
1733,2015_9,2015,9,충청북도,1833996,-0.19
1734,2016_9,2016,9,강원도,1270819,-0.24
1735,2016_9,2016,9,경기도,9050972,0.0
1736,2016_9,2016,9,경상남도,2745413,-0.51
1737,2016_9,2016,9,경상북도,3575381,-0.14
1738,2016_9,2016,9,광주광역시,742389,0.27
1739,2016_9,2016,9,대구광역시,1271426,0.14
1740,2016_9,2016,9,대전광역시,792137,0.02
1741,2016_9,2016,9,부산광역시,1741483,-0.14
1742,2016_9,2016,9,서울특별시,4206131,0.32
1743,2016_9,2016,9,세종특별자치시,227429,0.29
1744,2016_9,2016,9,울산광역시,2720426,-0.7
1745,2016_9,2016,9,인천광역시,1946465,-0.08
1746,2016_9,2016,9,전라남도,2805440,0.16
1747,2016_9,2016,9,전라북도,1848355,-0.08
1748,2016_9,2016,9,제주특별자치도,405821,0.04
1749,2016_9,2016,9,충청남도,3924897,-0.17
1750,2016_9,2016,9,충청북도,1928928,-0.2
1751,2017_9,2017,9,강원도,1242820,-0.22
1752,2017_9,2017,9,경기도,9494123,0.05
1753,2017_9,2017,9,경상남도,2879660,-0.65
1754,2017_9,2017,9,경상북도,3757191,-0.24
1755,2017_9,2017,9,광주광역시,758365,0.29
1756,2017_9,2017,9,대구광역시,1306140,0.19
1757,2017_9,2017,9,대전광역시,787503,0.16
1758,2017_9,2017,9,부산광역시,1848565,-0.23
1759,2017_9,2017,9,서울특별시,3998064,0.63
1760,2017_9,2017,9,세종특별자치시,245761,0.07
1761,2017_9,2017,9,울산광역시,2706478,-0.85
1762,2017_9,2017,9,인천광역시,2043139,-0.17
1763,2017_9,2017,9,전라남도,2827403,0.22
1764,2017_9,2017,9,전라북도,1875214,-0.01
1765,2017_9,2017,9,제주특별자치도,430854,-0.04
1766,2017_9,2017,9,충청남도,4109028,-0.18
1767,2017_9,2017,9,충청북도,2025762,-0.28
1768,2018_9,2018,9,강원도,1265459,-0.1
1769,2018_9,2018,9,경기도,10161728,0.47
1770,2018_9,2018,9,경상남도,2806144,-0.51
1771,2018_9,2018,9,경상북도,3746095,-0.2
1772,2018_9,2018,9,광주광역시,765904,0.67
1773,2018_9,2018,9,대구광역시,1309344,0.36
1774,2018_9,2018,9,대전광역시,816848,0.18
1775,2018_9,2018,9,부산광역시,1841933,-0.13
1776,2018_9,2018,9,서울특별시,4262672,1.25
1777,2018_9,2018,9,세종특별자치시,258021,0.01
1778,2018_9,2018,9,울산광역시,2922434,-0.59
1779,2018_9,2018,9,인천광역시,2019014,0.01
1780,2018_9,2018,9,전라남도,2901849,0.28
1781,2018_9,2018,9,전라북도,1884073,0.07
1782,2018_9,2018,9,제주특별자치도,457711,0.2
1783,2018_9,2018,9,충청남도,4195755,-0.03
1784,2018_9,2018,9,충청북도,2114050,-0.2
1785,2019_9,2019,9,강원도,1261886,-0.19
1786,2019_9,2019,9,경기도,10267027,0.42
1787,2019_9,2019,9,경상남도,2814273,-0.43
1788,2019_9,2019,9,경상북도,3509529,-0.19
1789,2019_9,2019,9,광주광역시,756642,0.61
1790,2019_9,2019,9,대구광역시,1314078,0.56
1791,2019_9,2019,9,대전광역시,826527,0.57
1792,2019_9,2019,9,부산광역시,1847006,-0.09
1793,2019_9,2019,9,서울특별시,4305561,0.51
1794,2019_9,2019,9,세종특별자치시,276593,0.17
1795,2019_9,2019,9,울산광역시,2951355,-0.76
1796,2019_9,2019,9,인천광역시,2030427,0.15
1797,2019_9,2019,9,전라남도,2745194,0.35
1798,2019_9,2019,9,전라북도,1865632,0.07
1799,2019_9,2019,9,제주특별자치도,461504,0.05
1800,2019_9,2019,9,충청남도,4253081,-0.17
1801,2019_9,2019,9,충청북도,2162975,-0.27
1802,2020_9,2020,9,강원도,1313721,-0.15
1803,2020_9,2020,9,경기도,10912340,0.26
1804,2020_9,2020,9,경상남도,2971651,-0.31
1805,2020_9,2020,9,경상북도,3581368,-0.15
1806,2020_9,2020,9,광주광역시,810366,0.46
1807,2020_9,2020,9,대구광역시,1398370,0.53
1808,2020_9,2020,9,대전광역시,873979,0.63
1809,2020_9,2020,9,부산광역시,1944267,-0.13
1810,2020_9,2020,9,서울특별시,4284346,0.2
1811,2020_9,2020,9,세종특별자치시,310726,0.27
1812,2020_9,2020,9,울산광역시,2851863,-0.83
1813,2020_9,2020,9,인천광역시,2112103,0.3
1814,2020_9,2020,9,전라남도,2789449,0.55
1815,2020_9,2020,9,전라북도,1803285,0.08
1816,2020_9,2020,9,제주특별자치도,481909,0.21
1817,2020_9,2020,9,충청남도,4363187,-0.08
1818,2020_9,2020,9,충청북도,2307863,-0.19
1819,2021_9,2021,9,강원도,1312553,-0.3
1820,2021_9,2021,9,경기도,11371799,0.03
1821,2021_9,2021,9,경상남도,2906446,-0.46
1822,2021_9,2021,9,경상북도,3678036,-0.25
1823,2021_9,2021,9,광주광역시,781758,0.42
1824,2021_9,2021,9,대구광역시,1301387,0.44
1825,2021_9,2021,9,대전광역시,830846,0.5
1826,2021_9,2021,9,부산광역시,1842289,-0.18
1827,2021_9,2021,9,서울특별시,4145083,0.04
1828,2021_9,2021,9,세종특별자치시,309351,0.05
1829,2021_9,2021,9,울산광역시,2861562,-0.89
1830,2021_9,2021,9,인천광역시,2065171,0.32
1831,2021_9,2021,9,전라남도,2836764,0.39
1832,2021_9,2021,9,전라북도,1791056,0.05
1833,2021_9,2021,9,제주특별자치도,495549,0.14
1834,2021_9,2021,9,충청남도,3978322,-0.15
1835,2021_9,2021,9,충청북도,2310912,-0.31
1836,2010_10,2010,10,강원도,1116695,-0.22
1837,2010_10,2010,10,경기도,6868326,-0.13
1838,2010_10,2010,10,경상남도,2428098,-0.41
1839,2010_10,2010,10,경상북도,3370268,-0.25
1840,2010_10,2010,10,광주광역시,605233,0.18
1841,2010_10,2010,10,대구광역시,1080432,0.15
1842,2010_10,2010,10,대전광역시,668362,0.25
1843,2010_10,2010,10,부산광역시,1571374,-0.19
1844,2010_10,2010,10,서울특별시,3441549,-0.2
1845,2010_10,2010,10,세종특별자치시,0,0.07
1846,2010_10,2010,10,울산광역시,2168811,-0.67
1847,2010_10,2010,10,인천광역시,1690609,-0.04
1848,2010_10,2010,10,전라남도,2098914,0.17
1849,2010_10,2010,10,전라북도,1493322,-0.1
1850,2010_10,2010,10,제주특별자치도,270423,-0.05
1851,2010_10,2010,10,충청남도,3167916,-0.24
1852,2010_10,2010,10,충청북도,1503473,-0.33
1853,2011_10,2011,10,강원도,1242326,-0.13
1854,2011_10,2011,10,경기도,7370838,-0.11
1855,2011_10,2011,10,경상남도,2548905,-0.26
1856,2011_10,2011,10,경상북도,3613546,-0.2
1857,2011_10,2011,10,광주광역시,618928,0.14
1858,2011_10,2011,10,대구광역시,1125749,0.08
1859,2011_10,2011,10,대전광역시,673068,0.12
1860,2011_10,2011,10,부산광역시,1596236,-0.13
1861,2011_10,2011,10,서울특별시,3458466,-0.19
1862,2011_10,2011,10,세종특별자치시,0,-0.08
1863,2011_10,2011,10,울산광역시,2361751,-0.43
1864,2011_10,2011,10,인천광역시,1769220,-0.05
1865,2011_10,2011,10,전라남도,2259138,0.14
1866,2011_10,2011,10,전라북도,1688228,-0.04
1867,2011_10,2011,10,제주특별자치도,281649,-0.01
1868,2011_10,2011,10,충청남도,3376382,-0.17
1869,2011_10,2011,10,충청북도,1618890,-0.22
1870,2012_10,2012,10,강원도,1160784,-0.25
1871,2012_10,2012,10,경기도,7394755,-0.18
1872,2012_10,2012,10,경상남도,2387768,-0.29
1873,2012_10,2012,10,경상북도,3266846,-0.18
1874,2012_10,2012,10,광주광역시,599532,0.07
1875,2012_10,2012,10,대구광역시,1084282,0.05
1876,2012_10,2012,10,대전광역시,664620,0.06
1877,2012_10,2012,10,부산광역시,1531025,-0.17
1878,2012_10,2012,10,서울특별시,3387032,-0.22
1879,2012_10,2012,10,세종특별자치시,170446,-0.2
1880,2012_10,2012,10,울산광역시,2440296,-0.43
1881,2012_10,2012,10,인천광역시,1701322,-0.05
1882,2012_10,2012,10,전라남도,2324550,0.14
1883,2012_10,2012,10,전라북도,1575263,-0.14
1884,2012_10,2012,10,제주특별자치도,283475,-0.03
1885,2012_10,2012,10,충청남도,3332487,-0.24
1886,2012_10,2012,10,충청북도,1590133,-0.27
1887,2013_10,2013,10,강원도,1158325,-0.19
1888,2013_10,2013,10,경기도,7628964,-0.32
1889,2013_10,2013,10,경상남도,2550466,-0.33
1890,2013_10,2013,10,경상북도,3669028,-0.29
1891,2013_10,2013,10,광주광역시,630561,0.04
1892,2013_10,2013,10,대구광역시,1126448,0.02
1893,2013_10,2013,10,대전광역시,686707,0.02
1894,2013_10,2013,10,부산광역시,1565677,-0.22
1895,2013_10,2013,10,서울특별시,3388520,-0.18
1896,2013_10,2013,10,세종특별자치시,185655,-0.61
1897,2013_10,2013,10,울산광역시,2547128,-0.55
1898,2013_10,2013,10,인천광역시,1733855,-0.05
1899,2013_10,2013,10,전라남도,2500516,0.2
1900,2013_10,2013,10,전라북도,1712623,-0.16
1901,2013_10,2013,10,제주특별자치도,307499,-0.04
1902,2013_10,2013,10,충청남도,3776212,-0.21
1903,2013_10,2013,10,충청북도,1778198,-0.39
1904,2014_10,2014,10,강원도,1226324,-0.39
1905,2014_10,2014,10,경기도,7860233,-0.25
1906,2014_10,2014,10,경상남도,2580948,-0.28
1907,2014_10,2014,10,경상북도,3733519,-0.22
1908,2014_10,2014,10,광주광역시,629549,-0.02
1909,2014_10,2014,10,대구광역시,1147482,0.06
1910,2014_10,2014,10,대전광역시,699688,0.21
1911,2014_10,2014,10,부산광역시,1576153,-0.22
1912,2014_10,2014,10,서울특별시,3396751,-0.11
1913,2014_10,2014,10,세종특별자치시,197354,-0.3
1914,2014_10,2014,10,울산광역시,2519310,-0.39
1915,2014_10,2014,10,인천광역시,1823647,-0.03
1916,2014_10,2014,10,전라남도,2774211,0.13
1917,2014_10,2014,10,전라북도,1751897,-0.09
1918,2014_10,2014,10,제주특별자치도,318161,-0.03
1919,2014_10,2014,10,충청남도,3818065,-0.16
1920,2014_10,2014,10,충청북도,1762169,-0.34
1921,2015_10,2015,10,강원도,1243791,-0.26
1922,2015_10,2015,10,경기도,7991732,-0.17
1923,2015_10,2015,10,경상남도,2584405,-0.32
1924,2015_10,2015,10,경상북도,3622497,-0.24
1925,2015_10,2015,10,광주광역시,637335,-0.04
1926,2015_10,2015,10,대구광역시,1119902,0.03
1927,2015_10,2015,10,대전광역시,691185,0.36
1928,2015_10,2015,10,부산광역시,1548416,-0.22
1929,2015_10,2015,10,서울특별시,3375006,-0.04
1930,2015_10,2015,10,세종특별자치시,210028,-0.42
1931,2015_10,2015,10,울산광역시,2468033,-0.37
1932,2015_10,2015,10,인천광역시,1819691,0.0
1933,2015_10,2015,10,전라남도,2490118,0.16
1934,2015_10,2015,10,전라북도,1736826,-0.14
1935,2015_10,2015,10,제주특별자치도,329414,-0.15
1936,2015_10,2015,10,충청남도,3779524,-0.15
1937,2015_10,2015,10,충청북도,1803187,-0.4
1938,2016_10,2016,10,강원도,1236128,-0.32
1939,2016_10,2016,10,경기도,8323349,-0.07
1940,2016_10,2016,10,경상남도,2593761,-0.44
1941,2016_10,2016,10,경상북도,3478600,-0.17
1942,2016_10,2016,10,광주광역시,650524,-0.05
1943,2016_10,2016,10,대구광역시,1155560,0.01
1944,2016_10,2016,10,대전광역시,696965,0.35
1945,2016_10,2016,10,부산광역시,1607309,-0.21
1946,2016_10,2016,10,서울특별시,3436055,0.07
1947,2016_10,2016,10,세종특별자치시,216962,-0.28
1948,2016_10,2016,10,울산광역시,2677199,-0.31
1949,2016_10,2016,10,인천광역시,1820561,-0.04
1950,2016_10,2016,10,전라남도,2782724,0.14
1951,2016_10,2016,10,전라북도,1753092,-0.14
1952,2016_10,2016,10,제주특별자치도,350595,-0.3
1953,2016_10,2016,10,충청남도,3903213,-0.11
1954,2016_10,2016,10,충청북도,1866583,-0.33
1955,2017_10,2017,10,강원도,1228640,-0.43
1956,2017_10,2017,10,경기도,8547612,0.01
1957,2017_10,2017,10,경상남도,2456870,-0.4
1958,2017_10,2017,10,경상북도,3581571,-0.19
1959,2017_10,2017,10,광주광역시,631753,-0.01
1960,2017_10,2017,10,대구광역시,1107848,0.03
1961,2017_10,2017,10,대전광역시,680663,0.77
1962,2017_10,2017,10,부산광역시,1569820,-0.16
1963,2017_10,2017,10,서울특별시,3329882,0.14
1964,2017_10,2017,10,세종특별자치시,215765,-0.08
1965,2017_10,2017,10,울산광역시,2617830,-0.26
1966,2017_10,2017,10,인천광역시,1820833,-0.11
1967,2017_10,2017,10,전라남도,2737099,0.15
1968,2017_10,2017,10,전라북도,1710326,-0.15
1969,2017_10,2017,10,제주특별자치도,366234,-0.34
1970,2017_10,2017,10,충청남도,3903713,-0.18
1971,2017_10,2017,10,충청북도,1862331,-0.35
1972,2018_10,2018,10,강원도,1242919,-0.38
1973,2018_10,2018,10,경기도,9131921,0.11
1974,2018_10,2018,10,경상남도,2628697,-0.39
1975,2018_10,2018,10,경상북도,3612135,-0.16
1976,2018_10,2018,10,광주광역시,644127,0.01
1977,2018_10,2018,10,대구광역시,1136572,0.08
1978,2018_10,2018,10,대전광역시,694831,0.94
1979,2018_10,2018,10,부산광역시,1605288,-0.17
1980,2018_10,2018,10,서울특별시,3320082,0.17
