,년월,연도,월,시도,사용량,주택가격변동률
1981,2018_10,2018,10,세종특별자치시,236501,0.0
1982,2018_10,2018,10,울산광역시,2834630,-0.19
1983,2018_10,2018,10,인천광역시,1879956,0.16
1984,2018_10,2018,10,전라남도,2639565,0.13
1985,2018_10,2018,10,전라북도,1800278,-0.19
1986,2018_10,2018,10,제주특별자치도,381138,-0.37
1987,2018_10,2018,10,충청남도,4142499,-0.11
1988,2018_10,2018,10,충청북도,2046337,-0.24
1989,2019_10,2019,10,강원도,1233916,-0.14
1990,2019_10,2019,10,경기도,9519509,0.18
1991,2019_10,2019,10,경상남도,2671846,-0.31
1992,2019_10,2019,10,경상북도,3443730,-0.14
1993,2019_10,2019,10,광주광역시,663822,0.02
1994,2019_10,2019,10,대구광역시,1189613,0.19
1995,2019_10,2019,10,대전광역시,728259,1.22
1996,2019_10,2019,10,부산광역시,1676463,-0.12
1997,2019_10,2019,10,서울특별시,3568257,0.44
1998,2019_10,2019,10,세종특별자치시,260172,0.1
1999,2019_10,2019,10,울산광역시,2780513,0.04
2000,2019_10,2019,10,인천광역시,1821469,0.15
2001,2019_10,2019,10,전라남도,2617393,0.16
2002,2019_10,2019,10,전라북도,1792961,-0.1
2003,2019_10,2019,10,제주특별자치도,402849,-0.47
2004,2019_10,2019,10,충청남도,4141846,-0.08
2005,2019_10,2019,10,충청북도,2110201,-0.25
2006,2020_10,2020,10,강원도,1236878,-0.11
2007,2020_10,2020,10,경기도,9507671,0.28
2008,2020_10,2020,10,경상남도,2570214,-0.12
2009,2020_10,2020,10,경상북도,3275161,-0.14
2010,2020_10,2020,10,광주광역시,644709,0.1
2011,2020_10,2020,10,대구광역시,1102514,0.22
2012,2020_10,2020,10,대전광역시,729618,1.17
2013,2020_10,2020,10,부산광역시,1555323,0.05
2014,2020_10,2020,10,서울특별시,3313412,0.5
2015,2020_10,2020,10,세종특별자치시,266062,0.03
2016,2020_10,2020,10,울산광역시,2770770,0.19
2017,2020_10,2020,10,인천광역시,1783811,0.22
2018,2020_10,2020,10,전라남도,2512669,0.18
2019,2020_10,2020,10,전라북도,1594954,-0.14
2020,2020_10,2020,10,제주특별자치도,390770,-0.53
2021,2020_10,2020,10,충청남도,3720147,-0.07
2022,2020_10,2020,10,충청북도,2090628,-0.09
2023,2021_10,2021,10,강원도,1280881,-0.16
2024,2021_10,2021,10,경기도,10387205,0.5
2025,2021_10,2021,10,경상남도,2697874,0.01
2026,2021_10,2021,10,경상북도,3627776,-0.19
2027,2021_10,2021,10,광주광역시,705604,0.12
2028,2021_10,2021,10,대구광역시,1175079,0.29
2029,2021_10,2021,10,대전광역시,754358,1.15
2030,2021_10,2021,10,부산광역시,1680885,0.45
2031,2021_10,2021,10,서울특별시,3578614,0.86
2032,2021_10,2021,10,세종특별자치시,286701,0.83
2033,2021_10,2021,10,울산광역시,2797170,0.4
2034,2021_10,2021,10,인천광역시,1925023,0.41
2035,2021_10,2021,10,전라남도,2726495,0.15
2036,2021_10,2021,10,전라북도,1679464,-0.04
2037,2021_10,2021,10,제주특별자치도,446949,-0.53
2038,2021_10,2021,10,충청남도,3855222,0.1
2039,2021_10,2021,10,충청북도,2232923,0.01
2040,2010_11,2010,11,강원도,1297575,-0.12
2041,2010_11,2010,11,경기도,7866013,0.48
2042,2010_11,2010,11,경상남도,2623317,0.01
2043,2010_11,2010,11,경상북도,3498295,-0.13
2044,2010_11,2010,11,광주광역시,632721,0.11
2045,2010_11,2010,11,대구광역시,1164842,0.41
2046,2010_11,2010,11,대전광역시,705397,1.26
2047,2010_11,2010,11,부산광역시,1616403,0.18
2048,2010_11,2010,11,서울특별시,3603223,0.34
2049,2010_11,2010,11,세종특별자치시,0,1.84
2050,2010_11,2010,11,울산광역시,2219654,0.33
2051,2010_11,2010,11,인천광역시,1802665,0.2
2052,2010_11,2010,11,전라남도,2163915,0.17
2053,2010_11,2010,11,전라북도,1608650,0.04
2054,2010_11,2010,11,제주특별자치도,286959,-0.31
2055,2010_11,2010,11,충청남도,3362576,0.02
2056,2010_11,2010,11,충청북도,1641772,0.03
2057,2011_11,2011,11,강원도,1331481,0.0
2058,2011_11,2011,11,경기도,7768998,0.78
2059,2011_11,2011,11,경상남도,2672113,0.11
2060,2011_11,2011,11,경상북도,3668855,0.01
2061,2011_11,2011,11,광주광역시,635724,0.12
2062,2011_11,2011,11,대구광역시,1176821,0.29
2063,2011_11,2011,11,대전광역시,698819,1.1
2064,2011_11,2011,11,부산광역시,1625214,0.1
2065,2011_11,2011,11,서울특별시,3527460,0.15
2066,2011_11,2011,11,세종특별자치시,0,1.99
2067,2011_11,2011,11,울산광역시,2338561,0.43
2068,2011_11,2011,11,인천광역시,1792105,0.43
2069,2011_11,2011,11,전라남도,2350455,0.15
2070,2011_11,2011,11,전라북도,1773244,0.08
2071,2011_11,2011,11,제주특별자치도,292227,-0.25
2072,2011_11,2011,11,충청남도,3534510,0.04
2073,2011_11,2011,11,충청북도,1680872,0.02
2074,2012_11,2012,11,강원도,1322410,0.09
2075,2012_11,2012,11,경기도,8204136,1.31
2076,2012_11,2012,11,경상남도,2658605,0.11
2077,2012_11,2012,11,경상북도,3717561,-0.03
2078,2012_11,2012,11,광주광역시,656591,0.08
2079,2012_11,2012,11,대구광역시,1190760,0.06
2080,2012_11,2012,11,대전광역시,721467,1.3
2081,2012_11,2012,11,부산광역시,1647057,0.03
2082,2012_11,2012,11,서울특별시,3556636,0.13
2083,2012_11,2012,11,세종특별자치시,197571,4.24
2084,2012_11,2012,11,울산광역시,2397377,0.37
2085,2012_11,2012,11,인천광역시,1850798,1.61
2086,2012_11,2012,11,전라남도,2471144,0.13
2087,2012_11,2012,11,전라북도,1649186,0.11
2088,2012_11,2012,11,제주특별자치도,305359,-0.25
2089,2012_11,2012,11,충청남도,3611584,0.03
2090,2012_11,2012,11,충청북도,1757894,0.12
2091,2013_11,2013,11,강원도,1319470,0.0
2092,2013_11,2013,11,경기도,8216400,0.75
2093,2013_11,2013,11,경상남도,2711209,0.01
2094,2013_11,2013,11,경상북도,3805039,-0.09
2095,2013_11,2013,11,광주광역시,653890,0.03
2096,2013_11,2013,11,대구광역시,1189890,-0.12
2097,2013_11,2013,11,대전광역시,715260,0.89
2098,2013_11,2013,11,부산광역시,1596068,-0.05
2099,2013_11,2013,11,서울특별시,3462656,-0.02
2100,2013_11,2013,11,세종특별자치시,197762,1.5
2101,2013_11,2013,11,울산광역시,2497831,0.15
2102,2013_11,2013,11,인천광역시,1827736,1.05
2103,2013_11,2013,11,전라남도,2549661,0.09
2104,2013_11,2013,11,전라북도,1837859,0.09
2105,2013_11,2013,11,제주특별자치도,319307,-0.29
2106,2013_11,2013,11,충청남도,3940691,-0.04
2107,2013_11,2013,11,충청북도,1680157,0.02
2108,2014_11,2014,11,강원도,1355140,0.06
2109,2014_11,2014,11,경기도,8280549,0.4
2110,2014_11,2014,11,경상남도,2694710,-0.07
2111,2014_11,2014,11,경상북도,3774305,-0.05
2112,2014_11,2014,11,광주광역시,655913,-0.01
2113,2014_11,2014,11,대구광역시,1190355,0.0
2114,2014_11,2014,11,대전광역시,724232,0.43
2115,2014_11,2014,11,부산광역시,1593205,-0.01
2116,2014_11,2014,11,서울특별시,3403955,-0.09
2117,2014_11,2014,11,세종특별자치시,210215,0.32
2118,2014_11,2014,11,울산광역시,2434592,0.1
2119,2014_11,2014,11,인천광역시,1822629,0.59
2120,2014_11,2014,11,전라남도,2587553,0.09
2121,2014_11,2014,11,전라북도,1836120,0.06
2122,2014_11,2014,11,제주특별자치도,334243,-0.28
2123,2014_11,2014,11,충청남도,3982861,0.01
2124,2014_11,2014,11,충청북도,1848269,0.16
2125,2015_11,2015,11,강원도,1315133,0.15
2126,2015_11,2015,11,경기도,8471689,0.68
2127,2015_11,2015,11,경상남도,2710128,0.15
2128,2015_11,2015,11,경상북도,3603675,-0.01
2129,2015_11,2015,11,광주광역시,660658,-0.01
2130,2015_11,2015,11,대구광역시,1179855,0.22
2131,2015_11,2015,11,대전광역시,704168,2.19
2132,2015_11,2015,11,부산광역시,1584107,0.06
2133,2015_11,2015,11,서울특별시,3395776,0.13
2134,2015_11,2015,11,세종특별자치시,223583,2.13
2135,2015_11,2015,11,울산광역시,2441240,0.28
2136,2015_11,2015,11,인천광역시,1879980,0.77
2137,2015_11,2015,11,전라남도,2668793,0.16
2138,2015_11,2015,11,전라북도,1811060,0.13
2139,2015_11,2015,11,제주특별자치도,345844,-0.24
2140,2015_11,2015,11,충청남도,3964026,0.11
2141,2015_11,2015,11,충청북도,1903811,1.58
2142,2016_11,2016,11,강원도,1377388,0.38
2143,2016_11,2016,11,경기도,8926704,0.96
2144,2016_11,2016,11,경상남도,2767897,0.36
2145,2016_11,2016,11,경상북도,3685279,0.22
2146,2016_11,2016,11,광주광역시,679694,0.04
2147,2016_11,2016,11,대구광역시,1224999,0.26
2148,2016_11,2016,11,대전광역시,717172,0.82
2149,2016_11,2016,11,부산광역시,1626102,0.57
2150,2016_11,2016,11,서울특별시,3479675,0.71
2151,2016_11,2016,11,세종특별자치시,232698,5.38
2152,2016_11,2016,11,울산광역시,2491851,0.45
2153,2016_11,2016,11,인천광역시,1962339,0.47
2154,2016_11,2016,11,전라남도,2734027,0.19
2155,2016_11,2016,11,전라북도,1873392,0.21
2156,2016_11,2016,11,제주특별자치도,361557,-0.14
2157,2016_11,2016,11,충청남도,4107340,0.58
2158,2016_11,2016,11,충청북도,2008353,0.47
2159,2017_11,2017,11,강원도,1413444,0.22
2160,2017_11,2017,11,경기도,9438810,0.68
2161,2017_11,2017,11,경상남도,2786077,0.2
2162,2017_11,2017,11,경상북도,3862255,0.32
2163,2017_11,2017,11,광주광역시,680055,0.07
2164,2017_11,2017,11,대구광역시,1220287,0.48
2165,2017_11,2017,11,대전광역시,730894,0.75
2166,2017_11,2017,11,부산광역시,1675282,0.46
2167,2017_11,2017,11,서울특별시,3488082,0.42
2168,2017_11,2017,11,세종특별자치시,242114,7.69
2169,2017_11,2017,11,울산광역시,2511997,0.43
2170,2017_11,2017,11,인천광역시,1979776,0.19
2171,2017_11,2017,11,전라남도,2675816,0.27
2172,2017_11,2017,11,전라북도,1854753,0.18
2173,2017_11,2017,11,제주특별자치도,383331,-0.1
2174,2017_11,2017,11,충청남도,4263162,0.57
2175,2017_11,2017,11,충청북도,2086963,0.12
2176,2018_11,2018,11,강원도,1400538,0.2
2177,2018_11,2018,11,경기도,9791981,0.6
2178,2018_11,2018,11,경상남도,2814898,0.13
2179,2018_11,2018,11,경상북도,3752565,0.24
2180,2018_11,2018,11,광주광역시,672600,0.1
2181,2018_11,2018,11,대구광역시,1210936,0.72
2182,2018_11,2018,11,대전광역시,727020,1.19
2183,2018_11,2018,11,부산광역시,1639619,0.55
2184,2018_11,2018,11,서울특별시,3460909,0.27
2185,2018_11,2018,11,세종특별자치시,254634,3.83
2186,2018_11,2018,11,울산광역시,2784126,0.61
2187,2018_11,2018,11,인천광역시,1956641,0.21
2188,2018_11,2018,11,전라남도,2602028,0.2
2189,2018_11,2018,11,전라북도,1892713,0.22
2190,2018_11,2018,11,제주특별자치도,392795,-0.09
2191,2018_11,2018,11,충청남도,4358066,0.47
2192,2018_11,2018,11,충청북도,2193060,0.06
2193,2019_11,2019,11,강원도,1345986,0.29
2194,2019_11,2019,11,경기도,9728880,0.41
2195,2019_11,2019,11,경상남도,2728516,0.08
2196,2019_11,2019,11,경상북도,3491135,0.15
2197,2019_11,2019,11,광주광역시,663133,0.09
2198,2019_11,2019,11,대구광역시,1181452,0.75
2199,2019_11,2019,11,대전광역시,722433,0.81
2200,2019_11,2019,11,부산광역시,1633512,0.49
2201,2019_11,2019,11,서울특별시,3481097,0.16
2202,2019_11,2019,11,세종특별자치시,263661,1.43
2203,2019_11,2019,11,울산광역시,2716824,0.62
2204,2019_11,2019,11,인천광역시,1921931,0.21
2205,2019_11,2019,11,전라남도,2498812,0.28
2206,2019_11,2019,11,전라북도,1821636,0.21
2207,2019_11,2019,11,제주특별자치도,403996,-0.11
2208,2019_11,2019,11,충청남도,4338290,0.33
2209,2019_11,2019,11,충청북도,2170273,0.11
2210,2020_11,2020,11,강원도,1360652,0.33
2211,2020_11,2020,11,경기도,10142580,0.74
2212,2020_11,2020,11,경상남도,2847815,0.35
2213,2020_11,2020,11,경상북도,3456222,0.22
2214,2020_11,2020,11,광주광역시,681435,0.23
2215,2020_11,2020,11,대구광역시,1190723,1.06
2216,2020_11,2020,11,대전광역시,713731,1.02
2217,2020_11,2020,11,부산광역시,1623880,1.28
2218,2020_11,2020,11,서울특별시,3450679,0.17
2219,2020_11,2020,11,세종특별자치시,288056,0.94
2220,2020_11,2020,11,울산광역시,2713150,1.08
2221,2020_11,2020,11,인천광역시,1885452,0.42
2222,2020_11,2020,11,전라남도,2416994,0.32
2223,2020_11,2020,11,전라북도,1695470,0.24
2224,2020_11,2020,11,제주특별자치도,411424,-0.06
2225,2020_11,2020,11,충청남도,4008747,0.42
2226,2020_11,2020,11,충청북도,2259110,0.25
2227,2021_11,2021,11,강원도,1406178,0.37
2228,2021_11,2021,11,경기도,10761065,0.99
2229,2021_11,2021,11,경상남도,2868923,1.26
2230,2021_11,2021,11,경상북도,3609835,0.52
2231,2021_11,2021,11,광주광역시,710814,1.08
2232,2021_11,2021,11,대구광역시,1221063,1.59
2233,2021_11,2021,11,대전광역시,753811,1.41
2234,2021_11,2021,11,부산광역시,1674216,2.12
2235,2021_11,2021,11,서울특별시,3537141,0.26
2236,2021_11,2021,11,세종특별자치시,297290,0.89
2237,2021_11,2021,11,울산광역시,2746286,2.54
2238,2021_11,2021,11,인천광역시,1946417,0.48
2239,2021_11,2021,11,전라남도,2679718,0.35
2240,2021_11,2021,11,전라북도,1736069,0.74
2241,2021_11,2021,11,제주특별자치도,438179,0.0
2242,2021_11,2021,11,충청남도,4108694,0.68
2243,2021_11,2021,11,충청북도,2333918,0.58
2244,2010_12,2010,12,강원도,1442404,0.54
2245,2010_12,2010,12,경기도,8452695,1.11
2246,2010_12,2010,12,경상남도,2914222,0.69
2247,2010_12,2010,12,경상북도,3773932,0.71
2248,2010_12,2010,12,광주광역시,685316,0.57
2249,2010_12,2010,12,대구광역시,1287342,1.15
2250,2010_12,2010,12,대전광역시,779416,1.15
2251,2010_12,2010,12,부산광역시,1768368,1.34
2252,2010_12,2010,12,서울특별시,4022925,0.4
2253,2010_12,2010,12,세종특별자치시,0,0.88
2254,2010_12,2010,12,울산광역시,2339537,1.52
2255,2010_12,2010,12,인천광역시,1980971,0.72
2256,2010_12,2010,12,전라남도,2356637,0.24
2257,2010_12,2010,12,전라북도,1757331,0.24
2258,2010_12,2010,12,제주특별자치도,307358,0.12
2259,2010_12,2010,12,충청남도,3622961,0.62
2260,2010_12,2010,12,충청북도,1784532,0.43
2261,2011_12,2011,12,강원도,1484037,0.52
2262,2011_12,2011,12,경기도,8516923,1.63
2263,2011_12,2011,12,경상남도,2986919,0.37
2264,2011_12,2011,12,경상북도,3825516,0.6
2265,2011_12,2011,12,광주광역시,674224,0.4
2266,2011_12,2011,12,대구광역시,1281465,1.3
2267,2011_12,2011,12,대전광역시,762226,1.26
2268,2011_12,2011,12,부산광역시,1751788,0.99
2269,2011_12,2011,12,서울특별시,3899848,0.51
2270,2011_12,2011,12,세종특별자치시,0,0.87
2271,2011_12,2011,12,울산광역시,2406404,0.85
2272,2011_12,2011,12,인천광역시,1962683,1.16
2273,2011_12,2011,12,전라남도,2386945,0.2
2274,2011_12,2011,12,전라북도,1875230,0.14
2275,2011_12,2011,12,제주특별자치도,312570,0.15
2276,2011_12,2011,12,충청남도,3720993,0.56
2277,2011_12,2011,12,충청북도,1805872,0.49
2278,2012_12,2012,12,강원도,1525101,0.5
2279,2012_12,2012,12,경기도,9219157,1.28
2280,2012_12,2012,12,경상남도,2955629,0.33
2281,2012_12,2012,12,경상북도,3910443,0.44
2282,2012_12,2012,12,광주광역시,708574,0.34
2283,2012_12,2012,12,대구광역시,1322485,1.11
2284,2012_12,2012,12,대전광역시,808709,1.18
2285,2012_12,2012,12,부산광역시,1790679,0.66
2286,2012_12,2012,12,서울특별시,4091294,0.38
2287,2012_12,2012,12,세종특별자치시,210593,0.68
2288,2012_12,2012,12,울산광역시,2555616,0.47
2289,2012_12,2012,12,인천광역시,2056325,1.31
2290,2012_12,2012,12,전라남도,2460140,0.18
2291,2012_12,2012,12,전라북도,1814153,0.17
2292,2012_12,2012,12,제주특별자치도,333536,0.1
2293,2012_12,2012,12,충청남도,3874931,0.54
2294,2012_12,2012,12,충청북도,1927043,0.56
2295,2013_12,2013,12,강원도,1483916,0.49
2296,2013_12,2013,12,경기도,9104716,1.17
2297,2013_12,2013,12,경상남도,3014663,0.41
2298,2013_12,2013,12,경상북도,4087492,0.43
2299,2013_12,2013,12,광주광역시,715191,0.45
2300,2013_12,2013,12,대구광역시,1303660,0.82
2301,2013_12,2013,12,대전광역시,792494,1.03
2302,2013_12,2013,12,부산광역시,1727741,0.57
2303,2013_12,2013,12,서울특별시,3891170,0.35
2304,2013_12,2013,12,세종특별자치시,214230,0.45
2305,2013_12,2013,12,울산광역시,2620047,0.37
2306,2013_12,2013,12,인천광역시,1989830,1.47
2307,2013_12,2013,12,전라남도,2532116,0.23
2308,2013_12,2013,12,전라북도,1978985,0.28
2309,2013_12,2013,12,제주특별자치도,351214,0.18
2310,2013_12,2013,12,충청남도,4110710,0.63
2311,2013_12,2013,12,충청북도,1956964,0.61
2312,2014_12,2014,12,강원도,1512174,0.4
2313,2014_12,2014,12,경기도,9333336,1.04
2314,2014_12,2014,12,경상남도,3053737,0.41
2315,2014_12,2014,12,경상북도,3982394,0.5
2316,2014_12,2014,12,광주광역시,726392,0.47
2317,2014_12,2014,12,대구광역시,1322076,0.79
2318,2014_12,2014,12,대전광역시,810030,0.94
2319,2014_12,2014,12,부산광역시,1730338,0.8
2320,2014_12,2014,12,서울특별시,3941504,0.4
2321,2014_12,2014,12,세종특별자치시,228116,0.22
2322,2014_12,2014,12,울산광역시,2614433,0.34
2323,2014_12,2014,12,인천광역시,2041291,1.42
2324,2014_12,2014,12,전라남도,2768862,0.25
2325,2014_12,2014,12,전라북도,1999109,0.32
2326,2014_12,2014,12,제주특별자치도,367525,0.59
2327,2014_12,2014,12,충청남도,4165510,0.57
2328,2014_12,2014,12,충청북도,2022002,0.61
2329,2015_12,2015,12,강원도,1489302,0.58
2330,2015_12,2015,12,경기도,9265565,1.92
2331,2015_12,2015,12,경상남도,2970379,0.55
2332,2015_12,2015,12,경상북도,3797276,0.57
2333,2015_12,2015,12,광주광역시,708920,0.97
2334,2015_12,2015,12,대구광역시,1271693,0.84
2335,2015_12,2015,12,대전광역시,773675,1.13
2336,2015_12,2015,12,부산광역시,1678497,1.47
2337,2015_12,2015,12,서울특별시,3778722,0.72
2338,2015_12,2015,12,세종특별자치시,237770,-0.07
2339,2015_12,2015,12,울산광역시,2633978,0.66
2340,2015_12,2015,12,인천광역시,2023477,2.12
2341,2015_12,2015,12,전라남도,2803112,0.42
2342,2015_12,2015,12,전라북도,1829627,0.63
2343,2015_12,2015,12,제주특별자치도,376279,1.34
2344,2015_12,2015,12,충청남도,4103973,0.7
2345,2015_12,2015,12,충청북도,2033351,0.94
2346,2016_12,2016,12,강원도,1524710,0.49
2347,2016_12,2016,12,경기도,9783329,1.52
2348,2016_12,2016,12,경상남도,3047586,0.42
2349,2016_12,2016,12,경상북도,3963623,0.42
2350,2016_12,2016,12,광주광역시,734270,0.73
2351,2016_12,2016,12,대구광역시,1320700,0.34
2352,2016_12,2016,12,대전광역시,788049,0.82
2353,2016_12,2016,12,부산광역시,1731912,0.85
2354,2016_12,2016,12,서울특별시,3845908,0.6
2355,2016_12,2016,12,세종특별자치시,255603,-0.13
2356,2016_12,2016,12,울산광역시,2676799,0.72
2357,2016_12,2016,12,인천광역시,2102857,1.33
2358,2016_12,2016,12,전라남도,2896766,0.33
2359,2016_12,2016,12,전라북도,2006101,0.62
2360,2016_12,2016,12,제주특별자치도,396520,0.73
2361,2016_12,2016,12,충청남도,4295324,0.63
2362,2016_12,2016,12,충청북도,2163701,0.74
2363,2017_12,2017,12,강원도,1601791,0.59
2364,2017_12,2017,12,경기도,10720768,1.68
2365,2017_12,2017,12,경상남도,3139455,0.59
2366,2017_12,2017,12,경상북도,4053979,0.5
2367,2017_12,2017,12,광주광역시,751019,0.85
2368,2017_12,2017,12,대구광역시,1357294,0.27
2369,2017_12,2017,12,대전광역시,835787,1.05
2370,2017_12,2017,12,부산광역시,1850113,0.99
2371,2017_12,2017,12,서울특별시,4136329,0.68
2372,2017_12,2017,12,세종특별자치시,264776,-0.19
2373,2017_12,2017,12,울산광역시,2697258,0.77
2374,2017_12,2017,12,인천광역시,2216892,1.38
2375,2017_12,2017,12,전라남도,2930891,0.37
2376,2017_12,2017,12,전라북도,2060546,0.65
2377,2017_12,2017,12,제주특별자치도,437140,0.96
2378,2017_12,2017,12,충청남도,4437239,0.75
2379,2017_12,2017,12,충청북도,2289258,0.9
2380,2018_12,2018,12,강원도,1517476,0.59
2381,2018_12,2018,12,경기도,10712884,1.55
2382,2018_12,2018,12,경상남도,3071315,0.62
2383,2018_12,2018,12,경상북도,4016589,0.4
2384,2018_12,2018,12,광주광역시,716811,0.81
2385,2018_12,2018,12,대구광역시,1320121,0.15
2386,2018_12,2018,12,대전광역시,800046,0.84
2387,2018_12,2018,12,부산광역시,1723557,0.87
2388,2018_12,2018,12,서울특별시,3949238,0.72
2389,2018_12,2018,12,세종특별자치시,273712,-0.08
2390,2018_12,2018,12,울산광역시,2959410,0.7
2391,2018_12,2018,12,인천광역시,2146569,1.46
2392,2018_12,2018,12,전라남도,2792351,0.39
2393,2018_12,2018,12,전라북도,1977765,0.69
2394,2018_12,2018,12,제주특별자치도,433195,0.85
2395,2018_12,2018,12,충청남도,4572670,0.75
2396,2018_12,2018,12,충청북도,2333640,0.91
2397,2019_12,2019,12,강원도,1507366,0.58
2398,2019_12,2019,12,경기도,10799220,1.33
2399,2019_12,2019,12,경상남도,3011920,0.81
2400,2019_12,2019,12,경상북도,3695927,0.46
2401,2019_12,2019,12,광주광역시,711251,0.95
2402,2019_12,2019,12,대구광역시,1291844,0.09
2403,2019_12,2019,12,대전광역시,800642,0.87
2404,2019_12,2019,12,부산광역시,1743462,0.9
2405,2019_12,2019,12,서울특별시,3952596,0.71
2406,2019_12,2019,12,세종특별자치시,278856,-0.11
2407,2019_12,2019,12,울산광역시,2878563,0.69
2408,2019_12,2019,12,인천광역시,2111170,1.5
2409,2019_12,2019,12,전라남도,2723427,0.28
2410,2019_12,2019,12,전라북도,1929592,0.6
2411,2019_12,2019,12,제주특별자치도,439357,0.75
2412,2019_12,2019,12,충청남도,4500697,0.89
2413,2019_12,2019,12,충청북도,2355705,1.01
2414,2020_12,2020,12,강원도,1495982,0.56
2415,2020_12,2020,12,경기도,11253914,0.86
2416,2020_12,2020,12,경상남도,3139659,0.74
2417,2020_12,2020,12,경상북도,3686707,0.37
2418,2020_12,2020,12,광주광역시,734615,0.77
2419,2020_12,2020,12,대구광역시,1317533,0.0
2420,2020_12,2020,12,대전광역시,819296,0.57
2421,2020_12,2020,12,부산광역시,1778233,0.65
2422,2020_12,2020,12,서울특별시,3897966,0.55
2423,2020_12,2020,12,세종특별자치시,310743,-0.67
2424,2020_12,2020,12,울산광역시,2855220,0.5
2425,2020_12,2020,12,인천광역시,2091741,0.94
2426,2020_12,2020,12,전라남도,2658487,0.24
2427,2020_12,2020,12,전라북도,1830099,0.52
2428,2020_12,2020,12,제주특별자치도,456261,0.41
2429,2020_12,2020,12,충청남도,4266597,0.68
2430,2020_12,2020,12,충청북도,2434030,0.74
2431,2021_12,2021,12,강원도,1573555,0.37
2432,2021_12,2021,12,경기도,11803946,0.34
2433,2021_12,2021,12,경상남도,3134010,0.35
2434,2021_12,2021,12,경상북도,3854201,0.28
2435,2021_12,2021,12,광주광역시,761414,0.52
2436,2021_12,2021,12,대구광역시,1334812,-0.1
2437,2021_12,2021,12,대전광역시,814480,0.15
2438,2021_12,2021,12,부산광역시,1787220,0.25
2439,2021_12,2021,12,서울특별시,3963700,0.26
2440,2021_12,2021,12,세종특별자치시,957934,-1.74
2441,2021_12,2021,12,울산광역시,2906502,0.27
2442,2021_12,2021,12,인천광역시,2159324,0.49
2443,2021_12,2021,12,전라남도,2966246,0.18
2444,2021_12,2021,12,전라북도,1864342,0.31
2445,2021_12,2021,12,제주특별자치도,473291,0.21
2446,2021_12,2021,12,충청남도,4388778,0.43
2447,2021_12,2021,12,충청북도,2506864,0.39
