,년월,연도,월,시도,사용량
1975,2018.10,2018,10,경상북도,3612135
1976,2018.10,2018,10,광주광역시,644127
1977,2018.10,2018,10,대구광역시,1136572
1978,2018.10,2018,10,대전광역시,694831
1979,2018.10,2018,10,부산광역시,1605288
1980,2018.10,2018,10,서울특별시,3320082
1981,2018.10,2018,10,세종특별자치시,236501
1982,2018.10,2018,10,울산광역시,2834630
1983,2018.10,2018,10,인천광역시,1879956
1984,2018.10,2018,10,전라남도,2639565
1985,2018.10,2018,10,전라북도,1800278
1986,2018.10,2018,10,제주특별자치도,381138
1987,2018.10,2018,10,충청남도,4142499
1988,2018.10,2018,10,충청북도,2046337
1989,2019.10,2019,10,강원도,1233916
1990,2019.10,2019,10,경기도,9519509
1991,2019.10,2019,10,경상남도,2671846
1992,2019.10,2019,10,경상북도,3443730
1993,2019.10,2019,10,광주광역시,663822
1994,2019.10,2019,10,대구광역시,1189613
1995,2019.10,2019,10,대전광역시,728259
1996,2019.10,2019,10,부산광역시,1676463
1997,2019.10,2019,10,서울특별시,3568257
1998,2019.10,2019,10,세종특별자치시,260172
1999,2019.10,2019,10,울산광역시,2780513
2000,2019.10,2019,10,인천광역시,1821469
2001,2019.10,2019,10,전라남도,2617393
2002,2019.10,2019,10,전라북도,1792961
2003,2019.10,2019,10,제주특별자치도,402849
2004,2019.10,2019,10,충청남도,4141846
2005,2019.10,2019,10,충청북도,2110201
2006,2020.10,2020,10,강원도,1236878
2007,2020.10,2020,10,경기도,9507671
2008,2020.10,2020,10,경상남도,2570214
2009,2020.10,2020,10,경상북도,3275161
2010,2020.10,2020,10,광주광역시,644709
2011,2020.10,2020,10,대구광역시,1102514
2012,2020.10,2020,10,대전광역시,729618
2013,2020.10,2020,10,부산광역시,1555323
2014,2020.10,2020,10,서울특별시,3313412
2015,2020.10,2020,10,세종특별자치시,266062
2016,2020.10,2020,10,울산광역시,2770770
2017,2020.10,2020,10,인천광역시,1783811
2018,2020.10,2020,10,전라남도,2512669
2019,2020.10,2020,10,전라북도,1594954
2020,2020.10,2020,10,제주특별자치도,390770
2021,2020.10,2020,10,충청남도,3720147
2022,2020.10,2020,10,충청북도,2090628
2023,2021.10,2021,10,강원도,1280881
2024,2021.10,2021,10,경기도,10387205
2025,2021.10,2021,10,경상남도,2697874
2026,2021.10,2021,10,경상북도,3627776
2027,2021.10,2021,10,광주광역시,705604
2028,2021.10,2021,10,대구광역시,1175079
2029,2021.10,2021,10,대전광역시,754358
2030,2021.10,2021,10,부산광역시,1680885
2031,2021.10,2021,10,서울특별시,3578614
2032,2021.10,2021,10,세종특별자치시,286701
2033,2021.10,2021,10,울산광역시,2797170
2034,2021.10,2021,10,인천광역시,1925023
2035,2021.10,2021,10,전라남도,2726495
2036,2021.10,2021,10,전라북도,1679464
2037,2021.10,2021,10,제주특별자치도,446949
2038,2021.10,2021,10,충청남도,3855222
2039,2021.10,2021,10,충청북도,2232923
2040,2010.11,2010,11,강원도,1297575
2041,2010.11,2010,11,경기도,7866013
2042,2010.11,2010,11,경상남도,2623317
2043,2010.11,2010,11,경상북도,3498295
2044,2010.11,2010,11,광주광역시,632721
2045,2010.11,2010,11,대구광역시,1164842
2046,2010.11,2010,11,대전광역시,705397
2047,2010.11,2010,11,부산광역시,1616403
2048,2010.11,2010,11,서울특별시,3603223
2049,2010.11,2010,11,세종특별자치시,0
2050,2010.11,2010,11,울산광역시,2219654
2051,2010.11,2010,11,인천광역시,1802665
2052,2010.11,2010,11,전라남도,2163915
2053,2010.11,2010,11,전라북도,1608650
2054,2010.11,2010,11,제주특별자치도,286959
2055,2010.11,2010,11,충청남도,3362576
2056,2010.11,2010,11,충청북도,1641772
2057,2011.11,2011,11,강원도,1331481
2058,2011.11,2011,11,경기도,7768998
2059,2011.11,2011,11,경상남도,2672113
2060,2011.11,2011,11,경상북도,3668855
2061,2011.11,2011,11,광주광역시,635724
2062,2011.11,2011,11,대구광역시,1176821
2063,2011.11,2011,11,대전광역시,698819
2064,2011.11,2011,11,부산광역시,1625214
2065,2011.11,2011,11,서울특별시,3527460
2066,2011.11,2011,11,세종특별자치시,0
2067,2011.11,2011,11,울산광역시,2338561
2068,2011.11,2011,11,인천광역시,1792105
2069,2011.11,2011,11,전라남도,2350455
2070,2011.11,2011,11,전라북도,1773244
2071,2011.11,2011,11,제주특별자치도,292227
2072,2011.11,2011,11,충청남도,3534510
2073,2011.11,2011,11,충청북도,1680872
2074,2012.11,2012,11,강원도,1322410
2075,2012.11,2012,11,경기도,8204136
2076,2012.11,2012,11,경상남도,2658605
2077,2012.11,2012,11,경상북도,3717561
2078,2012.11,2012,11,광주광역시,656591
2079,2012.11,2012,11,대구광역시,1190760
2080,2012.11,2012,11,대전광역시,721467
2081,2012.11,2012,11,부산광역시,1647057
2082,2012.11,2012,11,서울특별시,3556636
2083,2012.11,2012,11,세종특별자치시,197571
2084,2012.11,2012,11,울산광역시,2397377
2085,2012.11,2012,11,인천광역시,1850798
2086,2012.11,2012,11,전라남도,2471144
2087,2012.11,2012,11,전라북도,1649186
2088,2012.11,2012,11,제주특별자치도,305359
2089,2012.11,2012,11,충청남도,3611584
2090,2012.11,2012,11,충청북도,1757894
2091,2013.11,2013,11,강원도,1319470
2092,2013.11,2013,11,경기도,8216400
2093,2013.11,2013,11,경상남도,2711209
2094,2013.11,2013,11,경상북도,3805039
2095,2013.11,2013,11,광주광역시,653890
2096,2013.11,2013,11,대구광역시,1189890
2097,2013.11,2013,11,대전광역시,715260
2098,2013.11,2013,11,부산광역시,1596068
2099,2013.11,2013,11,서울특별시,3462656
2100,2013.11,2013,11,세종특별자치시,197762
2101,2013.11,2013,11,울산광역시,2497831
2102,2013.11,2013,11,인천광역시,1827736
2103,2013.11,2013,11,전라남도,2549661
2104,2013.11,2013,11,전라북도,1837859
2105,2013.11,2013,11,제주특별자치도,319307
2106,2013.11,2013,11,충청남도,3940691
2107,2013.11,2013,11,충청북도,1680157
2108,2014.11,2014,11,강원도,1355140
2109,2014.11,2014,11,경기도,8280549
2110,2014.11,2014,11,경상남도,2694710
2111,2014.11,2014,11,경상북도,3774305
2112,2014.11,2014,11,광주광역시,655913
2113,2014.11,2014,11,대구광역시,1190355
2114,2014.11,2014,11,대전광역시,724232
2115,2014.11,2014,11,부산광역시,1593205
2116,2014.11,2014,11,서울특별시,3403955
2117,2014.11,2014,11,세종특별자치시,210215
2118,2014.11,2014,11,울산광역시,2434592
2119,2014.11,2014,11,인천광역시,1822629
2120,2014.11,2014,11,전라남도,2587553
2121,2014.11,2014,11,전라북도,1836120
2122,2014.11,2014,11,제주특별자치도,334243
2123,2014.11,2014,11,충청남도,3982861
2124,2014.11,2014,11,충청북도,1848269
2125,2015.11,2015,11,강원도,1315133
2126,2015.11,2015,11,경기도,8471689
2127,2015.11,2015,11,경상남도,2710128
2128,2015.11,2015,11,경상북도,3603675
2129,2015.11,2015,11,광주광역시,660658
2130,2015.11,2015,11,대구광역시,1179855
2131,2015.11,2015,11,대전광역시,704168
2132,2015.11,2015,11,부산광역시,1584107
2133,2015.11,2015,11,서울특별시,3395776
2134,2015.11,2015,11,세종특별자치시,223583
2135,2015.11,2015,11,울산광역시,2441240
2136,2015.11,2015,11,인천광역시,1879980
2137,2015.11,2015,11,전라남도,2668793
2138,2015.11,2015,11,전라북도,1811060
2139,2015.11,2015,11,제주특별자치도,345844
2140,2015.11,2015,11,충청남도,3964026
2141,2015.11,2015,11,충청북도,1903811
2142,2016.11,2016,11,강원도,1377388
2143,2016.11,2016,11,경기도,8926704
2144,2016.11,2016,11,경상남도,2767897
2145,2016.11,2016,11,경상북도,3685279
2146,2016.11,2016,11,광주광역시,679694
2147,2016.11,2016,11,대구광역시,1224999
2148,2016.11,2016,11,대전광역시,717172
2149,2016.11,2016,11,부산광역시,1626102
2150,2016.11,2016,11,서울특별시,3479675
2151,2016.11,2016,11,세종특별자치시,232698
2152,2016.11,2016,11,울산광역시,2491851
2153,2016.11,2016,11,인천광역시,1962339
2154,2016.11,2016,11,전라남도,2734027
2155,2016.11,2016,11,전라북도,1873392
2156,2016.11,2016,11,제주특별자치도,361557
2157,2016.11,2016,11,충청남도,4107340
2158,2016.11,2016,11,충청북도,2008353
2159,2017.11,2017,11,강원도,1413444
2160,2017.11,2017,11,경기도,9438810
2161,2017.11,2017,11,경상남도,2786077
2162,2017.11,2017,11,경상북도,3862255
2163,2017.11,2017,11,광주광역시,680055
2164,2017.11,2017,11,대구광역시,1220287
2165,2017.11,2017,11,대전광역시,730894
2166,2017.11,2017,11,부산광역시,1675282
2167,2017.11,2017,11,서울특별시,3488082
2168,2017.11,2017,11,세종특별자치시,242114
2169,2017.11,2017,11,울산광역시,2511997
2170,2017.11,2017,11,인천광역시,1979776
2171,2017.11,2017,11,전라남도,2675816
2172,2017.11,2017,11,전라북도,1854753
2173,2017.11,2017,11,제주특별자치도,383331
2174,2017.11,2017,11,충청남도,4263162
2175,2017.11,2017,11,충청북도,2086963
2176,2018.11,2018,11,강원도,1400538
2177,2018.11,2018,11,경기도,9791981
2178,2018.11,2018,11,경상남도,2814898
2179,2018.11,2018,11,경상북도,3752565
2180,2018.11,2018,11,광주광역시,672600
2181,2018.11,2018,11,대구광역시,1210936
2182,2018.11,2018,11,대전광역시,727020
2183,2018.11,2018,11,부산광역시,1639619
2184,2018.11,2018,11,서울특별시,3460909
2185,2018.11,2018,11,세종특별자치시,254634
2186,2018.11,2018,11,울산광역시,2784126
2187,2018.11,2018,11,인천광역시,1956641
2188,2018.11,2018,11,전라남도,2602028
2189,2018.11,2018,11,전라북도,1892713
2190,2018.11,2018,11,제주특별자치도,392795
2191,2018.11,2018,11,충청남도,4358066
2192,2018.11,2018,11,충청북도,2193060
2193,2019.11,2019,11,강원도,1345986
2194,2019.11,2019,11,경기도,9728880
2195,2019.11,2019,11,경상남도,2728516
2196,2019.11,2019,11,경상북도,3491135
2197,2019.11,2019,11,광주광역시,663133
2198,2019.11,2019,11,대구광역시,1181452
2199,2019.11,2019,11,대전광역시,722433
2200,2019.11,2019,11,부산광역시,1633512
2201,2019.11,2019,11,서울특별시,3481097
2202,2019.11,2019,11,세종특별자치시,263661
2203,2019.11,2019,11,울산광역시,2716824
2204,2019.11,2019,11,인천광역시,1921931
2205,2019.11,2019,11,전라남도,2498812
2206,2019.11,2019,11,전라북도,1821636
2207,2019.11,2019,11,제주특별자치도,403996
2208,2019.11,2019,11,충청남도,4338290
2209,2019.11,2019,11,충청북도,2170273
2210,2020.11,2020,11,강원도,1360652
2211,2020.11,2020,11,경기도,10142580
2212,2020.11,2020,11,경상남도,2847815
2213,2020.11,2020,11,경상북도,3456222
2214,2020.11,2020,11,광주광역시,681435
2215,2020.11,2020,11,대구광역시,1190723
2216,2020.11,2020,11,대전광역시,713731
2217,2020.11,2020,11,부산광역시,1623880
2218,2020.11,2020,11,서울특별시,3450679
2219,2020.11,2020,11,세종특별자치시,288056
2220,2020.11,2020,11,울산광역시,2713150
2221,2020.11,2020,11,인천광역시,1885452
2222,2020.11,2020,11,전라남도,2416994
2223,2020.11,2020,11,전라북도,1695470
2224,2020.11,2020,11,제주특별자치도,411424
2225,2020.11,2020,11,충청남도,4008747
2226,2020.11,2020,11,충청북도,2259110
2227,2021.11,2021,11,강원도,1406178
2228,2021.11,2021,11,경기도,10761065
2229,2021.11,2021,11,경상남도,2868923
2230,2021.11,2021,11,경상북도,3609835
2231,2021.11,2021,11,광주광역시,710814
2232,2021.11,2021,11,대구광역시,1221063
2233,2021.11,2021,11,대전광역시,753811
2234,2021.11,2021,11,부산광역시,1674216
2235,2021.11,2021,11,서울특별시,3537141
2236,2021.11,2021,11,세종특별자치시,297290
2237,2021.11,2021,11,울산광역시,2746286
2238,2021.11,2021,11,인천광역시,1946417
2239,2021.11,2021,11,전라남도,2679718
2240,2021.11,2021,11,전라북도,1736069
2241,2021.11,2021,11,제주특별자치도,438179
2242,2021.11,2021,11,충청남도,4108694
2243,2021.11,2021,11,충청북도,2333918
2244,2010.12,2010,12,강원도,1442404
2245,2010.12,2010,12,경기도,8452695
2246,2010.12,2010,12,경상남도,2914222
2247,2010.12,2010,12,경상북도,3773932
2248,2010.12,2010,12,광주광역시,685316
2249,2010.12,2010,12,대구광역시,1287342
2250,2010.12,2010,12,대전광역시,779416
2251,2010.12,2010,12,부산광역시,1768368
2252,2010.12,2010,12,서울특별시,4022925
2253,2010.12,2010,12,세종특별자치시,0
2254,2010.12,2010,12,울산광역시,2339537
2255,2010.12,2010,12,인천광역시,1980971
2256,2010.12,2010,12,전라남도,2356637
2257,2010.12,2010,12,전라북도,1757331
2258,2010.12,2010,12,제주특별자치도,307358
2259,2010.12,2010,12,충청남도,3622961
2260,2010.12,2010,12,충청북도,1784532
2261,2011.12,2011,12,강원도,1484037
2262,2011.12,2011,12,경기도,8516923
2263,2011.12,2011,12,경상남도,2986919
2264,2011.12,2011,12,경상북도,3825516
2265,2011.12,2011,12,광주광역시,674224
2266,2011.12,2011,12,대구광역시,1281465
2267,2011.12,2011,12,대전광역시,762226
2268,2011.12,2011,12,부산광역시,1751788
2269,2011.12,2011,12,서울특별시,3899848
2270,2011.12,2011,12,세종특별자치시,0
2271,2011.12,2011,12,울산광역시,2406404
2272,2011.12,2011,12,인천광역시,1962683
2273,2011.12,2011,12,전라남도,2386945
2274,2011.12,2011,12,전라북도,1875230
2275,2011.12,2011,12,제주특별자치도,312570
2276,2011.12,2011,12,충청남도,3720993
2277,2011.12,2011,12,충청북도,1805872
2278,2012.12,2012,12,강원도,1525101
2279,2012.12,2012,12,경기도,9219157
2280,2012.12,2012,12,경상남도,2955629
2281,2012.12,2012,12,경상북도,3910443
2282,2012.12,2012,12,광주광역시,708574
2283,2012.12,2012,12,대구광역시,1322485
2284,2012.12,2012,12,대전광역시,808709
2285,2012.12,2012,12,부산광역시,1790679
2286,2012.12,2012,12,서울특별시,4091294
2287,2012.12,2012,12,세종특별자치시,210593
2288,2012.12,2012,12,울산광역시,2555616
2289,2012.12,2012,12,인천광역시,2056325
2290,2012.12,2012,12,전라남도,2460140
2291,2012.12,2012,12,전라북도,1814153
2292,2012.12,2012,12,제주특별자치도,333536
2293,2012.12,2012,12,충청남도,3874931
2294,2012.12,2012,12,충청북도,1927043
2295,2013.12,2013,12,강원도,1483916
2296,2013.12,2013,12,경기도,9104716
2297,2013.12,2013,12,경상남도,3014663
2298,2013.12,2013,12,경상북도,4087492
2299,2013.12,2013,12,광주광역시,715191
2300,2013.12,2013,12,대구광역시,1303660
2301,2013.12,2013,12,대전광역시,792494
2302,2013.12,2013,12,부산광역시,1727741
2303,2013.12,2013,12,서울특별시,3891170
2304,2013.12,2013,12,세종특별자치시,214230
2305,2013.12,2013,12,울산광역시,2620047
2306,2013.12,2013,12,인천광역시,1989830
2307,2013.12,2013,12,전라남도,2532116
2308,2013.12,2013,12,전라북도,1978985
2309,2013.12,2013,12,제주특별자치도,351214
2310,2013.12,2013,12,충청남도,4110710
2311,2013.12,2013,12,충청북도,1956964
2312,2014.12,2014,12,강원도,1512174
2313,2014.12,2014,12,경기도,9333336
2314,2014.12,2014,12,경상남도,3053737
2315,2014.12,2014,12,경상북도,3982394
2316,2014.12,2014,12,광주광역시,726392
2317,2014.12,2014,12,대구광역시,1322076
2318,2014.12,2014,12,대전광역시,810030
2319,2014.12,2014,12,부산광역시,1730338
2320,2014.12,2014,12,서울특별시,3941504
2321,2014.12,2014,12,세종특별자치시,228116
2322,2014.12,2014,12,울산광역시,2614433
2323,2014.12,2014,12,인천광역시,2041291
2324,2014.12,2014,12,전라남도,2768862
2325,2014.12,2014,12,전라북도,1999109
2326,2014.12,2014,12,제주특별자치도,367525
2327,2014.12,2014,12,충청남도,4165510
2328,2014.12,2014,12,충청북도,2022002
2329,2015.12,2015,12,강원도,1489302
2330,2015.12,2015,12,경기도,9265565
2331,2015.12,2015,12,경상남도,2970379
2332,2015.12,2015,12,경상북도,3797276
2333,2015.12,2015,12,광주광역시,708920
2334,2015.12,2015,12,대구광역시,1271693
2335,2015.12,2015,12,대전광역시,773675
2336,2015.12,2015,12,부산광역시,1678497
2337,2015.12,2015,12,서울특별시,3778722
2338,2015.12,2015,12,세종특별자치시,237770
2339,2015.12,2015,12,울산광역시,2633978
2340,2015.12,2015,12,인천광역시,2023477
2341,2015.12,2015,12,전라남도,2803112
2342,2015.12,2015,12,전라북도,1829627
2343,2015.12,2015,12,제주특별자치도,376279
2344,2015.12,2015,12,충청남도,4103973
2345,2015.12,2015,12,충청북도,2033351
2346,2016.12,2016,12,강원도,1524710
2347,2016.12,2016,12,경기도,9783329
2348,2016.12,2016,12,경상남도,3047586
2349,2016.12,2016,12,경상북도,3963623
2350,2016.12,2016,12,광주광역시,734270
2351,2016.12,2016,12,대구광역시,1320700
2352,2016.12,2016,12,대전광역시,788049
2353,2016.12,2016,12,부산광역시,1731912
2354,2016.12,2016,12,서울특별시,3845908
2355,2016.12,2016,12,세종특별자치시,255603
2356,2016.12,2016,12,울산광역시,2676799
2357,2016.12,2016,12,인천광역시,2102857
2358,2016.12,2016,12,전라남도,2896766
2359,2016.12,2016,12,전라북도,2006101
2360,2016.12,2016,12,제주특별자치도,396520
2361,2016.12,2016,12,충청남도,4295324
2362,2016.12,2016,12,충청북도,2163701
2363,2017.12,2017,12,강원도,1601791
2364,2017.12,2017,12,경기도,10720768
2365,2017.12,2017,12,경상남도,3139455
2366,2017.12,2017,12,경상북도,4053979
2367,2017.12,2017,12,광주광역시,751019
2368,2017.12,2017,12,대구광역시,1357294
2369,2017.12,2017,12,대전광역시,835787
2370,2017.12,2017,12,부산광역시,1850113
2371,2017.12,2017,12,서울특별시,4136329
2372,2017.12,2017,12,세종특별자치시,264776
2373,2017.12,2017,12,울산광역시,2697258
2374,2017.12,2017,12,인천광역시,2216892
2375,2017.12,2017,12,전라남도,2930891
2376,2017.12,2017,12,전라북도,2060546
2377,2017.12,2017,12,제주특별자치도,437140
2378,2017.12,2017,12,충청남도,4437239
2379,2017.12,2017,12,충청북도,2289258
2380,2018.12,2018,12,강원도,1517476
2381,2018.12,2018,12,경기도,10712884
2382,2018.12,2018,12,경상남도,3071315
2383,2018.12,2018,12,경상북도,4016589
2384,2018.12,2018,12,광주광역시,716811
2385,2018.12,2018,12,대구광역시,1320121
2386,2018.12,2018,12,대전광역시,800046
2387,2018.12,2018,12,부산광역시,1723557
2388,2018.12,2018,12,서울특별시,3949238
2389,2018.12,2018,12,세종특별자치시,273712
2390,2018.12,2018,12,울산광역시,2959410
2391,2018.12,2018,12,인천광역시,2146569
2392,2018.12,2018,12,전라남도,2792351
2393,2018.12,2018,12,전라북도,1977765
2394,2018.12,2018,12,제주특별자치도,433195
2395,2018.12,2018,12,충청남도,4572670
2396,2018.12,2018,12,충청북도,2333640
2397,2019.12,2019,12,강원도,1507366
2398,2019.12,2019,12,경기도,10799220
2399,2019.12,2019,12,경상남도,3011920
2400,2019.12,2019,12,경상북도,3695927
2401,2019.12,2019,12,광주광역시,711251
2402,2019.12,2019,12,대구광역시,1291844
2403,2019.12,2019,12,대전광역시,800642
2404,2019.12,2019,12,부산광역시,1743462
2405,2019.12,2019,12,서울특별시,3952596
2406,2019.12,2019,12,세종특별자치시,278856
2407,2019.12,2019,12,울산광역시,2878563
2408,2019.12,2019,12,인천광역시,2111170
2409,2019.12,2019,12,전라남도,2723427
2410,2019.12,2019,12,전라북도,1929592
2411,2019.12,2019,12,제주특별자치도,439357
2412,2019.12,2019,12,충청남도,4500697
2413,2019.12,2019,12,충청북도,2355705
2414,2020.12,2020,12,강원도,1495982
2415,2020.12,2020,12,경기도,11253914
2416,2020.12,2020,12,경상남도,3139659
2417,2020.12,2020,12,경상북도,3686707
2418,2020.12,2020,12,광주광역시,734615
2419,2020.12,2020,12,대구광역시,1317533
2420,2020.12,2020,12,대전광역시,819296
2421,2020.12,2020,12,부산광역시,1778233
2422,2020.12,2020,12,서울특별시,3897966
2423,2020.12,2020,12,세종특별자치시,310743
2424,2020.12,2020,12,울산광역시,2855220
2425,2020.12,2020,12,인천광역시,2091741
2426,2020.12,2020,12,전라남도,2658487
2427,2020.12,2020,12,전라북도,1830099
2428,2020.12,2020,12,제주특별자치도,456261
2429,2020.12,2020,12,충청남도,4266597
2430,2020.12,2020,12,충청북도,2434030
2431,2021.12,2021,12,강원도,1573555
2432,2021.12,2021,12,경기도,11803946
2433,2021.12,2021,12,경상남도,3134010
2434,2021.12,2021,12,경상북도,3854201
2435,2021.12,2021,12,광주광역시,761414
2436,2021.12,2021,12,대구광역시,1334812
2437,2021.12,2021,12,대전광역시,814480
2438,2021.12,2021,12,부산광역시,1787220
2439,2021.12,2021,12,서울특별시,3963700
2440,2021.12,2021,12,세종특별자치시,957934
2441,2021.12,2021,12,울산광역시,2906502
2442,2021.12,2021,12,인천광역시,2159324
2443,2021.12,2021,12,전라남도,2966246
2444,2021.12,2021,12,전라북도,1864342
2445,2021.12,2021,12,제주특별자치도,473291
2446,2021.12,2021,12,충청남도,4388778
2447,2021.12,2021,12,충청북도,2506864
